[2025-08-17 10:18:37] [INFO] [lstm.py:29] - Loading dataset from: dataset\YouTube\processed\extracted_labels_Youtube.csv
[2025-08-17 10:18:37] [INFO] [lstm.py:34] - Using device: cuda
[2025-08-17 10:18:38] [INFO] [lstm.py:71] - ==== LSTM Model Configuration ====
[2025-08-17 10:18:38] [INFO] [lstm.py:72] - Input size   : 34
[2025-08-17 10:18:38] [INFO] [lstm.py:73] - Hidden size  : 128
[2025-08-17 10:18:38] [INFO] [lstm.py:74] - Num layers   : 3
[2025-08-17 10:18:38] [INFO] [lstm.py:75] - Dropout      : 0.6
[2025-08-17 10:18:38] [INFO] [lstm.py:76] - Use Sigmoid  : True
[2025-08-17 10:18:38] [INFO] [lstm.py:77] - Output size  : 1
[2025-08-17 10:18:38] [INFO] [lstm.py:79] - ==== Training Hyperparameters ====
[2025-08-17 10:18:38] [INFO] [lstm.py:80] - Learning rate: 0.0005
[2025-08-17 10:18:38] [INFO] [lstm.py:81] - Optimizer    : AdamW
[2025-08-17 10:18:38] [INFO] [lstm.py:82] - Weight decay : 1e-06
[2025-08-17 10:18:38] [INFO] [lstm.py:83] - Loss function: BCELoss
[2025-08-17 10:18:38] [INFO] [lstm.py:84] - Num epochs   : 500
[2025-08-17 10:18:38] [INFO] [lstm.py:85] - Batch size   : 64
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 1] Loss: 1.1645 | Accuracy: 57.9545%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 13] Loss: 0.7982 | Accuracy: 59.0909%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 14] Loss: 0.7281 | Accuracy: 72.7273%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 15] Loss: 0.5394 | Accuracy: 75.0000%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 16] Loss: 0.5786 | Accuracy: 73.8636%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 17] Loss: 0.7114 | Accuracy: 69.3182%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 18] Loss: 0.7242 | Accuracy: 75.0000%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 19] Loss: 0.4898 | Accuracy: 78.4091%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 20] Loss: 0.6835 | Accuracy: 73.8636%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 21] Loss: 0.4927 | Accuracy: 82.9545%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 22] Loss: 0.5368 | Accuracy: 73.8636%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 23] Loss: 0.4914 | Accuracy: 82.9545%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 24] Loss: 0.6007 | Accuracy: 70.4545%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 25] Loss: 0.4158 | Accuracy: 81.8182%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 26] Loss: 0.4205 | Accuracy: 82.9545%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 27] Loss: 0.4329 | Accuracy: 79.5455%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 28] Loss: 0.5658 | Accuracy: 72.7273%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 29] Loss: 0.5999 | Accuracy: 75.0000%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 30] Loss: 0.5615 | Accuracy: 80.6818%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 31] Loss: 0.5724 | Accuracy: 80.6818%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 32] Loss: 0.4855 | Accuracy: 82.9545%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 33] Loss: 0.5421 | Accuracy: 77.2727%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 34] Loss: 0.4742 | Accuracy: 84.0909%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 35] Loss: 0.4370 | Accuracy: 79.5455%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 36] Loss: 0.6373 | Accuracy: 76.1364%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 37] Loss: 0.5101 | Accuracy: 79.5455%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 38] Loss: 0.4352 | Accuracy: 86.3636%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 39] Loss: 0.6158 | Accuracy: 72.7273%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 40] Loss: 0.4753 | Accuracy: 73.8636%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 41] Loss: 0.3877 | Accuracy: 84.0909%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 42] Loss: 0.4332 | Accuracy: 82.9545%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 43] Loss: 0.6375 | Accuracy: 71.5909%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 44] Loss: 0.4777 | Accuracy: 78.4091%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 45] Loss: 0.5299 | Accuracy: 80.6818%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 46] Loss: 0.4275 | Accuracy: 81.8182%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 47] Loss: 0.4613 | Accuracy: 81.8182%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 48] Loss: 0.5216 | Accuracy: 77.2727%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 49] Loss: 0.3304 | Accuracy: 87.5000%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 50] Loss: 0.3601 | Accuracy: 84.0909%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 51] Loss: 0.2747 | Accuracy: 88.6364%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 52] Loss: 0.4379 | Accuracy: 80.6818%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 53] Loss: 0.4728 | Accuracy: 84.0909%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 54] Loss: 0.3370 | Accuracy: 81.8182%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 55] Loss: 0.4542 | Accuracy: 84.0909%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 56] Loss: 0.2940 | Accuracy: 87.5000%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 57] Loss: 0.4879 | Accuracy: 76.1364%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 58] Loss: 0.3875 | Accuracy: 85.2273%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 59] Loss: 0.5759 | Accuracy: 82.9545%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 60] Loss: 0.4585 | Accuracy: 86.3636%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 61] Loss: 0.4585 | Accuracy: 87.5000%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 62] Loss: 0.4019 | Accuracy: 85.2273%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 63] Loss: 0.4068 | Accuracy: 84.0909%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 64] Loss: 0.3262 | Accuracy: 90.9091%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 65] Loss: 0.3859 | Accuracy: 90.9091%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 66] Loss: 0.4456 | Accuracy: 85.2273%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 67] Loss: 0.3744 | Accuracy: 81.8182%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 68] Loss: 0.4327 | Accuracy: 81.8182%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 69] Loss: 0.2972 | Accuracy: 87.5000%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 70] Loss: 0.3630 | Accuracy: 85.2273%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 71] Loss: 0.4193 | Accuracy: 84.0909%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 72] Loss: 0.3438 | Accuracy: 85.2273%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 73] Loss: 0.3151 | Accuracy: 88.6364%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 74] Loss: 0.3613 | Accuracy: 87.5000%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 75] Loss: 0.3030 | Accuracy: 85.2273%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 76] Loss: 0.2727 | Accuracy: 89.7727%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 77] Loss: 0.3450 | Accuracy: 84.0909%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 78] Loss: 0.4041 | Accuracy: 88.6364%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 79] Loss: 0.4568 | Accuracy: 87.5000%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 80] Loss: 0.3074 | Accuracy: 89.7727%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 81] Loss: 0.4040 | Accuracy: 81.8182%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 82] Loss: 0.4185 | Accuracy: 84.0909%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 83] Loss: 0.2877 | Accuracy: 90.9091%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 84] Loss: 0.3909 | Accuracy: 86.3636%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 85] Loss: 0.3394 | Accuracy: 86.3636%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 86] Loss: 0.3251 | Accuracy: 86.3636%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 87] Loss: 0.3911 | Accuracy: 90.9091%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 88] Loss: 0.3458 | Accuracy: 90.9091%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 89] Loss: 0.3570 | Accuracy: 88.6364%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 90] Loss: 0.3559 | Accuracy: 89.7727%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 91] Loss: 0.3238 | Accuracy: 89.7727%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 92] Loss: 0.2998 | Accuracy: 88.6364%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 93] Loss: 0.3676 | Accuracy: 85.2273%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 94] Loss: 0.2995 | Accuracy: 88.6364%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 95] Loss: 0.3984 | Accuracy: 81.8182%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 96] Loss: 0.4158 | Accuracy: 86.3636%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 97] Loss: 0.3769 | Accuracy: 81.8182%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 98] Loss: 0.2772 | Accuracy: 88.6364%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 99] Loss: 0.3998 | Accuracy: 87.5000%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 100] Loss: 0.2873 | Accuracy: 87.5000%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 101] Loss: 0.3956 | Accuracy: 84.0909%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 102] Loss: 0.3788 | Accuracy: 86.3636%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 103] Loss: 0.3351 | Accuracy: 89.7727%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 104] Loss: 0.2861 | Accuracy: 88.6364%
[2025-08-17 10:18:38] [INFO] [lstm.py:110] - [Epoch 105] Loss: 0.3794 | Accuracy: 92.0455%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 106] Loss: 0.3046 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 107] Loss: 0.3377 | Accuracy: 88.6364%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 108] Loss: 0.3461 | Accuracy: 82.9545%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 109] Loss: 0.3417 | Accuracy: 85.2273%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 110] Loss: 0.3289 | Accuracy: 93.1818%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 111] Loss: 0.3015 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 112] Loss: 1.3886 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 113] Loss: 0.3036 | Accuracy: 90.9091%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 114] Loss: 0.2851 | Accuracy: 81.8182%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 115] Loss: 0.3087 | Accuracy: 85.2273%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 116] Loss: 0.3604 | Accuracy: 87.5000%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 117] Loss: 0.3171 | Accuracy: 92.0455%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 118] Loss: 0.2825 | Accuracy: 85.2273%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 119] Loss: 0.3255 | Accuracy: 88.6364%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 120] Loss: 0.3320 | Accuracy: 85.2273%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 121] Loss: 0.2938 | Accuracy: 87.5000%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 122] Loss: 0.3265 | Accuracy: 86.3636%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 123] Loss: 0.2151 | Accuracy: 88.6364%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 124] Loss: 0.3025 | Accuracy: 87.5000%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 125] Loss: 0.2759 | Accuracy: 86.3636%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 126] Loss: 0.2562 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 127] Loss: 0.3789 | Accuracy: 88.6364%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 128] Loss: 0.3441 | Accuracy: 86.3636%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 129] Loss: 0.2554 | Accuracy: 93.1818%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 130] Loss: 0.3034 | Accuracy: 86.3636%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 131] Loss: 0.3864 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 132] Loss: 0.3571 | Accuracy: 90.9091%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 133] Loss: 0.3722 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 134] Loss: 0.2725 | Accuracy: 92.0455%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 135] Loss: 0.2584 | Accuracy: 90.9091%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 136] Loss: 0.3239 | Accuracy: 88.6364%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 137] Loss: 0.2426 | Accuracy: 85.2273%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 138] Loss: 0.2471 | Accuracy: 92.0455%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 139] Loss: 0.3012 | Accuracy: 90.9091%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 140] Loss: 0.2939 | Accuracy: 88.6364%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 141] Loss: 0.2507 | Accuracy: 93.1818%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 142] Loss: 0.2244 | Accuracy: 88.6364%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 143] Loss: 0.2627 | Accuracy: 93.1818%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 144] Loss: 0.3233 | Accuracy: 84.0909%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 145] Loss: 0.4339 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 146] Loss: 0.2460 | Accuracy: 90.9091%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 147] Loss: 0.2688 | Accuracy: 93.1818%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 148] Loss: 0.3128 | Accuracy: 90.9091%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 149] Loss: 1.4177 | Accuracy: 87.5000%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 150] Loss: 0.3453 | Accuracy: 86.3636%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 151] Loss: 0.3123 | Accuracy: 86.3636%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 152] Loss: 0.3041 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 153] Loss: 0.2081 | Accuracy: 93.1818%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 154] Loss: 0.2236 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 155] Loss: 0.2738 | Accuracy: 92.0455%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 156] Loss: 0.2256 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 157] Loss: 0.2120 | Accuracy: 88.6364%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 158] Loss: 0.2678 | Accuracy: 86.3636%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 159] Loss: 0.3547 | Accuracy: 86.3636%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 160] Loss: 0.2673 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 161] Loss: 0.3162 | Accuracy: 88.6364%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 162] Loss: 0.2465 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 163] Loss: 0.2595 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 164] Loss: 0.2542 | Accuracy: 86.3636%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 165] Loss: 0.2537 | Accuracy: 87.5000%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 166] Loss: 0.2969 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 167] Loss: 0.1800 | Accuracy: 93.1818%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 168] Loss: 0.2353 | Accuracy: 92.0455%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 169] Loss: 0.2218 | Accuracy: 90.9091%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 170] Loss: 0.1824 | Accuracy: 92.0455%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 171] Loss: 0.2507 | Accuracy: 90.9091%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 172] Loss: 0.1890 | Accuracy: 93.1818%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 173] Loss: 0.2834 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 174] Loss: 0.2672 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 175] Loss: 0.2363 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 176] Loss: 0.2212 | Accuracy: 93.1818%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 177] Loss: 0.2614 | Accuracy: 90.9091%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 178] Loss: 0.2642 | Accuracy: 90.9091%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 179] Loss: 0.2529 | Accuracy: 88.6364%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 180] Loss: 0.2143 | Accuracy: 88.6364%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 181] Loss: 0.2861 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 182] Loss: 0.2409 | Accuracy: 90.9091%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 183] Loss: 0.2165 | Accuracy: 90.9091%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 184] Loss: 0.2254 | Accuracy: 90.9091%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 185] Loss: 0.2106 | Accuracy: 88.6364%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 186] Loss: 0.2671 | Accuracy: 87.5000%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 187] Loss: 0.2147 | Accuracy: 90.9091%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 188] Loss: 0.1945 | Accuracy: 92.0455%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 189] Loss: 0.2109 | Accuracy: 93.1818%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 190] Loss: 0.2940 | Accuracy: 88.6364%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 191] Loss: 0.1953 | Accuracy: 90.9091%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 192] Loss: 0.1798 | Accuracy: 90.9091%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 193] Loss: 0.2705 | Accuracy: 90.9091%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 194] Loss: 0.2955 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 195] Loss: 0.2434 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 196] Loss: 0.2089 | Accuracy: 92.0455%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 197] Loss: 0.2774 | Accuracy: 92.0455%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 198] Loss: 0.2368 | Accuracy: 90.9091%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 199] Loss: 0.2369 | Accuracy: 93.1818%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 200] Loss: 0.2205 | Accuracy: 89.7727%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 201] Loss: 0.2405 | Accuracy: 90.9091%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 202] Loss: 0.1917 | Accuracy: 93.1818%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 203] Loss: 0.1937 | Accuracy: 92.0455%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 204] Loss: 0.1998 | Accuracy: 93.1818%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 205] Loss: 0.1796 | Accuracy: 92.0455%
[2025-08-17 10:18:39] [INFO] [lstm.py:110] - [Epoch 206] Loss: 0.2080 | Accuracy: 90.9091%
