[2025-07-25 14:59:00] [INFO] [gru.py:27] - Loading dataset from: dataset\YouTube\processed\extracted_labels_Youtube.csv
[2025-07-25 14:59:00] [INFO] [gru.py:32] - Using device: cuda
[2025-07-25 14:59:01] [INFO] [gru.py:84] - [Epoch 1] Loss: 1.1721 | Accuracy: 46.5909%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 191] Loss: 0.1801 | Accuracy: 89.7727%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 192] Loss: 0.1590 | Accuracy: 93.1818%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 193] Loss: 0.1778 | Accuracy: 90.9091%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 194] Loss: 0.1060 | Accuracy: 96.5909%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 195] Loss: 0.1216 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 196] Loss: 0.1622 | Accuracy: 93.1818%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 197] Loss: 0.1392 | Accuracy: 94.3182%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 198] Loss: 0.1946 | Accuracy: 92.0455%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 199] Loss: 0.2922 | Accuracy: 89.7727%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 200] Loss: 0.2192 | Accuracy: 92.0455%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 201] Loss: 0.2270 | Accuracy: 90.9091%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 202] Loss: 0.2027 | Accuracy: 92.0455%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 203] Loss: 0.1930 | Accuracy: 90.9091%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 204] Loss: 0.1586 | Accuracy: 92.0455%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 205] Loss: 0.2076 | Accuracy: 94.3182%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 206] Loss: 0.1280 | Accuracy: 94.3182%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 207] Loss: 0.1805 | Accuracy: 92.0455%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 208] Loss: 0.1529 | Accuracy: 93.1818%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 209] Loss: 0.2085 | Accuracy: 90.9091%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 210] Loss: 0.2116 | Accuracy: 92.0455%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 211] Loss: 0.1858 | Accuracy: 92.0455%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 212] Loss: 0.1875 | Accuracy: 93.1818%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 213] Loss: 0.1575 | Accuracy: 94.3182%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 214] Loss: 0.1356 | Accuracy: 94.3182%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 215] Loss: 0.1542 | Accuracy: 92.0455%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 216] Loss: 0.1404 | Accuracy: 90.9091%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 217] Loss: 0.1250 | Accuracy: 96.5909%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 218] Loss: 0.1235 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 219] Loss: 0.1225 | Accuracy: 94.3182%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 220] Loss: 0.1450 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 221] Loss: 0.1251 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 222] Loss: 0.1405 | Accuracy: 93.1818%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 223] Loss: 0.1473 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 224] Loss: 0.1165 | Accuracy: 93.1818%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 225] Loss: 0.1306 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 226] Loss: 0.1269 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 227] Loss: 0.1517 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 228] Loss: 0.0833 | Accuracy: 95.4545%
[2025-07-25 14:59:04] [INFO] [gru.py:84] - [Epoch 229] Loss: 0.0768 | Accuracy: 97.7273%
